status,error,matrix,group,input_path,w,n,nnz_L,strict_lower_nnz,critical_path_len,region_count,covered_rows,covered_row_ratio,ge8_covered_rows,ge8_covered_ratio,ge16_covered_rows,ge16_covered_ratio,baseline_max_abs_error,baseline_residual,region_seq_max_abs_error,region_affine_max_abs_error,region_scan_sim_max_abs_error,region_scan_sim_max_rel_error,correctness_pass,external_unresolved_count,external_nnz_total,internal_nnz_total,external_nnz_per_covered_row,internal_nnz_per_covered_row,avg_region_len,max_region_len,avg_level_span,max_level_span,avg_width,max_width,inspector_build_ms,baseline_cpu_ms,region_seq_replay_ms,region_affine_ms,scan_sim_ms,inspector_reuse_assumed,amortized_apply_ms,baseline_est_ops,external_reduction_est_ops,affine_transition_est_ops,scan_compose_est_ops,metadata_est_bytes,x_read_est_bytes,x_write_est_bytes,estimated_parallel_depth,estimated_work_over_baseline,estimated_depth_reduction,estimated_profit_score,verdict
ok,,ex11,CFD,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,4,16614,5452148,5435534,8099,192,2257,0.13584928373660768,2257,0.13584928373660768,649,0.03906344047189118,7.558076605665967e+34,0.41900032096792705,4.837363069657007e+34,3.5925991621455073e+34,1.8822281985547368e+34,12.56011727942153,true,0,532681,3379,236.01284891448825,1.4971200708905628,11.755208333333334,41,3616.0208333333335,7976,2.295968099246788,4,158.21459499420598,830.1868889830075,905.9754580375738,907.933350012172,909.595380013343,true,907.933350012172,5452148.0,532681.0,9015.0,660800.0,6902176.0,43457240.0,132912.0,15303.0,1.1218196938160887,0.07890935355724088,-0.11109991465521879,not-support
ok,,ex11,CFD,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,8,16614,5452148,5435534,8099,1710,16611,0.9998194293968942,16611,0.9998194293968942,1193,0.07180690983507886,7.558076605665967e+34,0.41900032096792705,7.74441799509741e+34,1.192212018864632e+35,1.0108334587288149e+35,79.36530617404209,true,0,5372426,61597,323.4258021792788,3.7082054060562277,9.714035087719298,59,433.9456140350877,7978,4.709469628559388,8,1724.5555620174855,829.1089700069278,371.7464749934152,400.5222250125371,425.9458580054343,true,400.5222250125371,5452148.0,5372426.0,139805.0,34331904.0,76105092.0,42991496.0,132912.0,8605.0,7.308247868546489,0.4820633200914891,-5.826271594919444,not-support
ok,,ex19,CFD,/home/scan_SpTRSV/data/factors/spcg/ex19/spcg_spilu_l_ex19_fill10_drop0.0001_permccolamd_sp0.mtx,2,12005,341433,329428,5754,21,724,0.060308204914618906,724,0.060308204914618906,699,0.05822573927530196,2.0142221224261903e-13,5.795186992218063e-18,1.5543122344752192e-15,1.5543122344752192e-15,1.5543122344752192e-15,2.300446110980636e-13,true,0,427,67,0.5897790055248618,0.0925414364640884,34.476190476190474,306,103.52380952380952,1714,0.16988950276243095,2,1.9775289692915976,54.27943298127502,63.336783030536026,63.56295698788017,64.80809894856066,true,63.56295698788017,341433.0,427.0,858.0,33744.0,63848.0,2634888.0,96040.0,11409.0,1.099026749025431,0.04964598084131612,-0.09603268903966573,not-support
ok,,ex19,CFD,/home/scan_SpTRSV/data/factors/spcg/ex19/spcg_spilu_l_ex19_fill10_drop0.0001_permccolamd_sp0.mtx,4,12005,341433,329428,5754,133,1901,0.15835068721366097,1901,0.15835068721366097,829,0.0690545605997501,2.0142221224261903e-13,5.795186992218063e-18,1.6697754290362354e-13,1.8829382497642655e-13,1.8829382497642655e-13,2.882787138115081e-11,true,0,10384,2213,5.462388216728038,1.164124145186744,14.293233082706767,308,247.5563909774436,1714,1.725933719095213,4,9.897042997181416,54.33424498187378,61.46406999323517,63.10769997071475,66.24294503126293,true,63.10769997071475,341433.0,10384.0,6327.0,565760.0,546572.0,2617720.0,96040.0,10774.0,2.663497670113902,0.10254060807996668,-1.6472602943571328,marginal
ok,,ex19,CFD,/home/scan_SpTRSV/data/factors/spcg/ex19/spcg_spilu_l_ex19_fill10_drop0.0001_permccolamd_sp0.mtx,8,12005,341433,329428,5754,1082,12002,0.9997501041232819,12002,0.9997501041232819,1422,0.11845064556434819,2.0142221224261903e-13,5.795186992218063e-18,2.753353101070388e-13,2.922107000813412e-13,3.1796787425264483e-13,5.6454581454753674e-11,true,0,288805,40584,24.063072821196467,3.381436427262123,11.092421441774492,314,110.99445471349352,5716,4.538410264955841,8,165.57230899343267,54.165104986168444,26.034125010482967,35.05480202147737,55.880055006127805,true,35.05480202147737,341433.0,288805.0,93170.0,25159680.0,11825980.0,2310752.0,96040.0,5455.0,74.80734726871744,0.5456059975010412,-73.26187761590548,not-support
ok,,ex15,CFD,/home/scan_SpTRSV/data/factors/spcg/ex15/spcg_spilu_l_ex15_fill10_drop0.0001_permccolamd_sp0.mtx,2,6867,233884,227017,4073,60,722,0.10514052715887579,722,0.10514052715887579,0,0.0,8.277527618893998e-08,9.649953874383477e-20,9.43689570931383e-16,9.43689570931383e-16,9.43689570931383e-16,2.878815076773536e-14,true,0,3016,750,4.177285318559557,1.0387811634349031,12.033333333333333,15,26.35,196,1.2188365650969528,2,3.430958022363484,36.82197502348572,42.84837795421481,43.37739199399948,43.93552104011178,true,43.37739199399948,233884.0,3016.0,2222.0,31776.0,102952.0,1810136.0,54936.0,6441.0,1.1390689401583691,0.062035823503713415,-0.13254646097245373,not-support
ok,,ex15,CFD,/home/scan_SpTRSV/data/factors/spcg/ex15/spcg_spilu_l_ex15_fill10_drop0.0001_permccolamd_sp0.mtx,4,6867,233884,227017,4073,102,1267,0.18450560652395515,1267,0.18450560652395515,267,0.03888160768894714,8.277527618893998e-08,9.649953874383477e-20,2.5838176043180283e-09,1.4192835351423128e-08,1.4192835351423128e-08,1.3910843193597102e-08,true,0,7272,2138,5.739542225730071,1.6874506708760852,12.42156862745098,24,29.764705882352942,715,2.2533543804262037,4,7.459783984813839,36.956744035705924,41.77250899374485,43.461722030770034,45.025567000266165,true,43.461722030770034,233884.0,7272.0,5543.0,372800.0,376456.0,1799032.0,54936.0,6115.0,2.603093841391459,0.10950924712392603,-1.5828887713308775,marginal
ok,,ex15,CFD,/home/scan_SpTRSV/data/factors/spcg/ex15/spcg_spilu_l_ex15_fill10_drop0.0001_permccolamd_sp0.mtx,8,6867,233884,227017,4073,678,6866,0.999854376001165,6866,0.999854376001165,850,0.1237803990097568,8.277527618893998e-08,9.649953874383477e-20,6.833816712514817e-08,4.753118787448329e-09,8.076695223735442e-08,7.916222375439068e-08,true,0,201302,25662,29.318671715700553,3.7375473346926884,10.126843657817108,60,33.26548672566372,4036,4.8845033498397905,8,98.41218998190016,36.91199701279402,17.664382001385093,23.330635973252356,35.05902603501454,true,23.330635973252356,233884.0,201302.0,58190.0,14257152.0,7227664.0,1610840.0,54936.0,3423.0,62.067939662396746,0.5015290519877675,-60.56648364507506,not-support
ok,,raefsky3,CFD,/home/scan_SpTRSV/data/factors/spcg/raefsky3/spcg_spilu_l_raefsky3_fill10_drop0.0001_permccolamd_sp0.mtx,2,21200,4232506,4211306,15440,0,0,0.0,0,0.0,0,0.0,1.6209256159527285e-14,2.263647034453639e-17,0.0,0.0,0.0,0.0,true,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0009299837984144688,647.0306609990075,737.4267459963448,738.1384099717252,737.3870440060273,true,738.1384099717252,4232506.0,0.0,0.0,0.0,0.0,33690448.0,169600.0,21200.0,1.0,0.0,0.0,not-support
ok,,raefsky3,CFD,/home/scan_SpTRSV/data/factors/spcg/raefsky3/spcg_spilu_l_raefsky3_fill10_drop0.0001_permccolamd_sp0.mtx,4,21200,4232506,4211306,15440,58,523,0.024669811320754718,523,0.024669811320754718,0,0.0,1.6209256159527285e-14,2.263647034453639e-17,1.9761969838327786e-14,1.3322676295501878e-14,1.3322676295501878e-14,4.019849066165138e-12,true,0,79133,953,151.3059273422562,1.8221797323135756,9.017241379310345,10,1271.8103448275863,15254,2.598470363288719,4,24.975259962957352,648.0877459980547,728.3828450017609,737.1719619841315,730.9915170189925,true,737.1719619841315,4232506.0,79133.0,2429.0,148800.0,1069816.0,33682824.0,169600.0,20954.0,1.0353816391518404,0.01160377358490566,-0.03509537624689207,not-support
ok,,raefsky3,CFD,/home/scan_SpTRSV/data/factors/spcg/raefsky3/spcg_spilu_l_raefsky3_fill10_drop0.0001_permccolamd_sp0.mtx,8,21200,4232506,4211306,15440,2293,21198,0.9999056603773585,21198,0.9999056603773585,293,0.013820754716981132,1.6209256159527285e-14,2.263647034453639e-17,6.683542608243442e-14,5.911937606128959e-14,6.022959908591474e-14,2.713398119661468e-11,true,0,4127334,82951,194.70393433342767,3.9131521841683177,9.244657653728739,19,136.25032708242477,15254,4.8367298801773755,8,1404.2133869952522,644.111049012281,291.323528974317,320.1421450357884,355.99382099462673,true,320.1421450357884,4232506.0,4127334.0,187100.0,43557120.0,64429308.0,33026840.0,169600.0,11480.0,11.310693239418917,0.45849056603773586,-9.852245927208166,not-support
